Split_Number,Repeat,Fold,Sample_ID,Potability,Role
1,1,1,WP_0351,0,Train
1,1,1,WP_0223,1,Train
1,1,1,WP_1516,0,Train
1,1,1,WP_0680,1,Train
1,1,1,WP_0523,0,Train
1,1,1,WP_1266,0,Train
1,1,1,WP_0952,1,Train
1,1,1,WP_0632,0,Train
1,1,1,WP_0895,0,Train
1,1,1,WP_0983,1,Train
1,1,1,WP_0544,0,Train
1,1,1,WP_0421,1,Train
1,1,1,WP_2002,1,Train
1,1,1,WP_1674,1,Train
1,1,1,WP_1088,0,Train
1,1,1,WP_1507,1,Train
1,1,1,WP_1360,0,Train
1,1,1,WP_0966,1,Train
1,1,1,WP_1418,1,Train
1,1,1,WP_1067,0,Train
1,1,1,WP_1228,1,Train
1,1,1,WP_1943,1,Train
1,1,1,WP_0033,0,Train
1,1,1,WP_1730,1,Train
1,1,1,WP_1705,1,Train
1,1,1,WP_1149,0,Train
1,1,1,WP_0614,0,Train
1,1,1,WP_0184,1,Train
1,1,1,WP_1289,0,Train
1,1,1,WP_0571,0,Train
1,1,1,WP_0583,0,Train
1,1,1,WP_0127,0,Train
1,1,1,WP_0414,1,Train
1,1,1,WP_1409,1,Train
1,1,1,WP_1717,1,Train
1,1,1,WP_0581,0,Train
1,1,1,WP_0203,1,Train
1,1,1,WP_1013,0,Train
1,1,1,WP_1037,0,Train
1,1,1,WP_1070,0,Train
1,1,1,WP_1322,0,Train
1,1,1,WP_1447,1,Train
1,1,1,WP_0166,1,Train
1,1,1,WP_1970,1,Train
1,1,1,WP_0676,1,Train
1,1,1,WP_0163,1,Train
1,1,1,WP_0072,0,Train
1,1,1,WP_1281,0,Train
1,1,1,WP_1782,0,Train
1,1,1,WP_0004,0,Train
1,1,1,WP_0013,0,Train
1,1,1,WP_0191,1,Train
1,1,1,WP_1987,1,Train
1,1,1,WP_1242,1,Train
1,1,1,WP_0762,0,Train
1,1,1,WP_1396,0,Train
1,1,1,WP_0209,1,Train
1,1,1,WP_0567,0,Train
1,1,1,WP_0202,1,Train
1,1,1,WP_0039,0,Train
1,1,1,WP_0528,0,Train
1,1,1,WP_1515,0,Train
1,1,1,WP_0686,1,Train
1,1,1,WP_1119,0,Train
1,1,1,WP_1440,1,Train
1,1,1,WP_1069,0,Train
1,1,1,WP_0360,0,Train
1,1,1,WP_0538,0,Train
1,1,1,WP_0563,0,Train
1,1,1,WP_1079,0,Train
1,1,1,WP_0419,1,Train
1,1,1,WP_1881,0,Train
1,1,1,WP_1870,0,Train
1,1,1,WP_0864,0,Train
1,1,1,WP_0015,0,Train
1,1,1,WP_0484,1,Train
1,1,1,WP_0865,0,Train
1,1,1,WP_0376,0,Train
1,1,1,WP_1780,0,Train
1,1,1,WP_0356,0,Train
1,1,1,WP_0428,1,Train
1,1,1,WP_1502,1,Train
1,1,1,WP_0548,0,Train
1,1,1,WP_1423,1,Train
1,1,1,WP_1361,0,Train
1,1,1,WP_1842,0,Train
1,1,1,WP_0879,0,Train
1,1,1,WP_0876,0,Train
1,1,1,WP_1368,0,Train
1,1,1,WP_1532,0,Train
1,1,1,WP_1227,1,Train
1,1,1,WP_0674,1,Train
1,1,1,WP_0452,1,Train
1,1,1,WP_1585,0,Train
1,1,1,WP_1239,1,Train
1,1,1,WP_1021,0,Train
1,1,1,WP_0001,0,Train
1,1,1,WP_1776,0,Train
1,1,1,WP_1687,1,Train
1,1,1,WP_0482,1,Train
1,1,1,WP_1269,0,Train
1,1,1,WP_1115,0,Train
1,1,1,WP_0475,1,Train
1,1,1,WP_0478,1,Train
1,1,1,WP_1434,1,Train
1,1,1,WP_0133,0,Train
1,1,1,WP_0287,0,Train
1,1,1,WP_0696,1,Train
1,1,1,WP_1002,1,Train
1,1,1,WP_1520,0,Train
1,1,1,WP_0768,0,Train
1,1,1,WP_0413,1,Train
1,1,1,WP_0230,1,Train
1,1,1,WP_2008,1,Train
1,1,1,WP_0658,0,Train
1,1,1,WP_0457,1,Train
1,1,1,WP_1065,0,Train
1,1,1,WP_0089,0,Train
1,1,1,WP_0105,0,Train
1,1,1,WP_0988,1,Train
1,1,1,WP_0075,0,Train
1,1,1,WP_0441,1,Train
1,1,1,WP_1860,0,Train
1,1,1,WP_1231,1,Train
1,1,1,WP_0939,1,Train
1,1,1,WP_1320,0,Train
1,1,1,WP_0371,0,Train
1,1,1,WP_0216,1,Train
1,1,1,WP_0487,1,Train
1,1,1,WP_1771,0,Train
1,1,1,WP_0445,1,Train
1,1,1,WP_0671,1,Train
1,1,1,WP_0791,0,Train
1,1,1,WP_1890,0,Train
1,1,1,WP_0220,1,Train
1,1,1,WP_0369,0,Train
1,1,1,WP_1883,0,Train
1,1,1,WP_0793,0,Train
1,1,1,WP_1588,0,Train
1,1,1,WP_1599,0,Train
1,1,1,WP_0930,1,Train
1,1,1,WP_0554,0,Train
1,1,1,WP_0201,1,Train
1,1,1,WP_1098,0,Train
1,1,1,WP_0741,1,Train
1,1,1,WP_1112,0,Train
1,1,1,WP_1995,1,Train
1,1,1,WP_1220,1,Train
1,1,1,WP_1922,1,Train
1,1,1,WP_0707,1,Train
1,1,1,WP_0131,0,Train
1,1,1,WP_1816,0,Train
1,1,1,WP_0286,0,Train
1,1,1,WP_0305,0,Train
1,1,1,WP_0124,0,Train
1,1,1,WP_0882,0,Train
1,1,1,WP_1056,0,Train
1,1,1,WP_0974,1,Train
1,1,1,WP_1170,1,Train
1,1,1,WP_1491,1,Train
1,1,1,WP_1747,1,Train
1,1,1,WP_1185,1,Train
1,1,1,WP_0722,1,Train
1,1,1,WP_0690,1,Train
1,1,1,WP_0736,1,Train
1,1,1,WP_0996,1,Train
1,1,1,WP_0829,0,Train
1,1,1,WP_1509,1,Train
1,1,1,WP_1866,0,Train
1,1,1,WP_1386,0,Train
1,1,1,WP_0189,1,Train
1,1,1,WP_0206,1,Train
1,1,1,WP_1646,0,Train
1,1,1,WP_0913,1,Train
1,1,1,WP_1679,1,Train
1,1,1,WP_0027,0,Train
1,1,1,WP_1894,0,Train
1,1,1,WP_0869,0,Train
1,1,1,WP_0367,0,Train
1,1,1,WP_0824,0,Train
1,1,1,WP_0719,1,Train
1,1,1,WP_0060,0,Train
1,1,1,WP_0053,0,Train
1,1,1,WP_1103,0,Train
1,1,1,WP_1186,1,Train
1,1,1,WP_1737,1,Train
1,1,1,WP_0490,1,Train
1,1,1,WP_1596,0,Train
1,1,1,WP_0540,0,Train
1,1,1,WP_1382,0,Train
1,1,1,WP_1487,1,Train
1,1,1,WP_0436,1,Train
1,1,1,WP_0752,1,Train
1,1,1,WP_0396,0,Train
1,1,1,WP_1045,0,Train
1,1,1,WP_0020,0,Train
1,1,1,WP_1131,0,Train
1,1,1,WP_0043,0,Train
1,1,1,WP_0042,0,Train
1,1,1,WP_0274,0,Train
1,1,1,WP_1963,1,Train
1,1,1,WP_1147,0,Train
1,1,1,WP_1416,1,Train
1,1,1,WP_0077,0,Train
1,1,1,WP_0595,0,Train
1,1,1,WP_0843,0,Train
1,1,1,WP_1598,0,Train
1,1,1,WP_0418,1,Train
1,1,1,WP_1951,1,Train
1,1,1,WP_0080,0,Train
1,1,1,WP_1552,0,Train
1,1,1,WP_1936,1,Train
1,1,1,WP_0045,0,Train
1,1,1,WP_0628,0,Train
1,1,1,WP_0796,0,Train
1,1,1,WP_0637,0,Train
1,1,1,WP_1196,1,Train
1,1,1,WP_0545,0,Train
1,1,1,WP_0059,0,Train
1,1,1,WP_1083,0,Train
1,1,1,WP_1458,1,Train
1,1,1,WP_0028,0,Train
1,1,1,WP_0964,1,Train
1,1,1,WP_0858,0,Train
1,1,1,WP_0926,1,Train
1,1,1,WP_0327,0,Train
1,1,1,WP_1667,1,Train
1,1,1,WP_1964,1,Train
1,1,1,WP_1911,1,Train
1,1,1,WP_1916,1,Train
1,1,1,WP_0941,1,Train
1,1,1,WP_1431,1,Train
1,1,1,WP_1960,1,Train
1,1,1,WP_0835,0,Train
1,1,1,WP_1958,1,Train
1,1,1,WP_1373,0,Train
1,1,1,WP_0667,0,Train
1,1,1,WP_1540,0,Train
1,1,1,WP_0434,1,Train
1,1,1,WP_1263,0,Train
1,1,1,WP_0248,1,Train
1,1,1,WP_0212,1,Train
1,1,1,WP_1380,0,Train
1,1,1,WP_0809,0,Train
1,1,1,WP_0850,0,Train
1,1,1,WP_0400,0,Train
1,1,1,WP_0603,0,Train
1,1,1,WP_1197,1,Train
1,1,1,WP_0325,0,Train
1,1,1,WP_1495,1,Train
1,1,1,WP_1826,0,Train
1,1,1,WP_1152,0,Train
1,1,1,WP_1049,0,Train
1,1,1,WP_0315,0,Train
1,1,1,WP_0249,1,Train
1,1,1,WP_1612,0,Train
1,1,1,WP_1839,0,Train
1,1,1,WP_1408,1,Train
1,1,1,WP_1928,1,Train
1,1,1,WP_1882,0,Train
1,1,1,WP_0388,0,Train
1,1,1,WP_0431,1,Train
1,1,1,WP_1972,1,Train
1,1,1,WP_0194,1,Train
1,1,1,WP_1497,1,Train
1,1,1,WP_1871,0,Train
1,1,1,WP_1918,1,Train
1,1,1,WP_1665,1,Train
1,1,1,WP_1105,0,Train
1,1,1,WP_1035,0,Train
1,1,1,WP_1473,1,Train
1,1,1,WP_0099,0,Train
1,1,1,WP_0654,0,Train
1,1,1,WP_0025,0,Train
1,1,1,WP_0873,0,Train
1,1,1,WP_0474,1,Train
1,1,1,WP_1945,1,Train
1,1,1,WP_0312,0,Train
1,1,1,WP_1311,0,Train
1,1,1,WP_0657,0,Train
1,1,1,WP_1394,0,Train
1,1,1,WP_0412,1,Train
1,1,1,WP_0289,0,Train
1,1,1,WP_1332,0,Train
1,1,1,WP_0330,0,Train
1,1,1,WP_0727,1,Train
1,1,1,WP_1527,0,Train
1,1,1,WP_1769,0,Train
1,1,1,WP_1752,1,Train
1,1,1,WP_1636,0,Train
1,1,1,WP_1357,0,Train
1,1,1,WP_0813,0,Train
1,1,1,WP_1725,1,Train
1,1,1,WP_1407,1,Train
1,1,1,WP_0957,1,Train
1,1,1,WP_1900,0,Train
1,1,1,WP_1127,0,Train
1,1,1,WP_0023,0,Train
1,1,1,WP_1287,0,Train
1,1,1,WP_1714,1,Train
1,1,1,WP_1374,0,Train
1,1,1,WP_1697,1,Train
1,1,1,WP_1251,1,Train
1,1,1,WP_0464,1,Train
1,1,1,WP_0470,1,Train
1,1,1,WP_0359,0,Train
1,1,1,WP_1224,1,Train
1,1,1,WP_0787,0,Train
1,1,1,WP_0006,0,Train
1,1,1,WP_1010,1,Train
1,1,1,WP_0552,0,Train
1,1,1,WP_1256,1,Train
1,1,1,WP_1275,0,Train
1,1,1,WP_0643,0,Train
1,1,1,WP_1318,0,Train
1,1,1,WP_1791,0,Train
1,1,1,WP_0998,1,Train
1,1,1,WP_0589,0,Train
1,1,1,WP_1302,0,Train
1,1,1,WP_0481,1,Train
1,1,1,WP_0300,0,Train
1,1,1,WP_0386,0,Train
1,1,1,WP_1167,1,Train
1,1,1,WP_2005,1,Train
1,1,1,WP_1015,0,Train
1,1,1,WP_0338,0,Train
1,1,1,WP_0199,1,Train
1,1,1,WP_0568,0,Train
1,1,1,WP_0157,1,Train
1,1,1,WP_1425,1,Train
1,1,1,WP_1193,1,Train
1,1,1,WP_1597,0,Train
1,1,1,WP_1570,0,Train
1,1,1,WP_1059,0,Train
1,1,1,WP_0931,1,Train
1,1,1,WP_0291,0,Train
1,1,1,WP_1639,0,Train
1,1,1,WP_1143,0,Train
1,1,1,WP_0148,0,Train
1,1,1,WP_0295,0,Train
1,1,1,WP_0744,1,Train
1,1,1,WP_0698,1,Train
1,1,1,WP_1796,0,Train
1,1,1,WP_0161,1,Train
1,1,1,WP_1899,0,Train
1,1,1,WP_0846,0,Train
1,1,1,WP_1645,0,Train
1,1,1,WP_0561,0,Train
1,1,1,WP_1832,0,Train
1,1,1,WP_0265,0,Train
1,1,1,WP_0144,0,Train
1,1,1,WP_1379,0,Train
1,1,1,WP_0917,1,Train
1,1,1,WP_0119,0,Train
1,1,1,WP_1460,1,Train
1,1,1,WP_1444,1,Train
1,1,1,WP_0805,0,Train
1,1,1,WP_1625,0,Train
1,1,1,WP_0950,1,Train
1,1,1,WP_1734,1,Train
1,1,1,WP_0126,0,Train
1,1,1,WP_0420,1,Train
1,1,1,WP_1486,1,Train
1,1,1,WP_0553,0,Train
1,1,1,WP_0524,0,Train
1,1,1,WP_0488,1,Train
1,1,1,WP_1451,1,Train
1,1,1,WP_0448,1,Train
1,1,1,WP_1654,0,Train
1,1,1,WP_1030,0,Train
1,1,1,WP_0688,1,Train
1,1,1,WP_0499,1,Train
1,1,1,WP_1703,1,Train
1,1,1,WP_0014,0,Train
1,1,1,WP_1504,1,Train
1,1,1,WP_1044,0,Train
1,1,1,WP_1967,1,Train
1,1,1,WP_1304,0,Train
1,1,1,WP_1875,0,Train
1,1,1,WP_0358,0,Train
1,1,1,WP_1104,0,Train
1,1,1,WP_1755,1,Train
1,1,1,WP_0260,0,Train
1,1,1,WP_1019,0,Train
1,1,1,WP_1109,0,Train
1,1,1,WP_0172,1,Train
1,1,1,WP_1027,0,Train
1,1,1,WP_0067,0,Train
1,1,1,WP_1323,0,Train
1,1,1,WP_0152,0,Train
1,1,1,WP_0036,0,Train
1,1,1,WP_0883,0,Train
1,1,1,WP_0244,1,Train
1,1,1,WP_0343,0,Train
1,1,1,WP_0839,0,Train
1,1,1,WP_1307,0,Train
1,1,1,WP_1606,0,Train
1,1,1,WP_1836,0,Train
1,1,1,WP_1521,0,Train
1,1,1,WP_1681,1,Train
1,1,1,WP_0273,0,Train
1,1,1,WP_1950,1,Train
1,1,1,WP_1338,0,Train
1,1,1,WP_0815,0,Train
1,1,1,WP_0109,0,Train
1,1,1,WP_0125,0,Train
1,1,1,WP_1138,0,Train
1,1,1,WP_1076,0,Train
1,1,1,WP_1605,0,Train
1,1,1,WP_0600,0,Train
1,1,1,WP_0656,0,Train
1,1,1,WP_0503,1,Train
1,1,1,WP_1566,0,Train
1,1,1,WP_1219,1,Train
1,1,1,WP_1406,0,Train
1,1,1,WP_0866,0,Train
1,1,1,WP_0607,0,Train
1,1,1,WP_0346,0,Train
1,1,1,WP_1992,1,Train
1,1,1,WP_1788,0,Train
1,1,1,WP_1284,0,Train
1,1,1,WP_0510,0,Train
1,1,1,WP_1114,0,Train
1,1,1,WP_1740,1,Train
1,1,1,WP_0498,1,Train
1,1,1,WP_1957,1,Train
1,1,1,WP_1327,0,Train
1,1,1,WP_0429,1,Train
1,1,1,WP_0605,0,Train
1,1,1,WP_1258,1,Train
1,1,1,WP_0022,0,Train
1,1,1,WP_0601,0,Train
1,1,1,WP_1174,1,Train
1,1,1,WP_0818,0,Train
1,1,1,WP_0733,1,Train
1,1,1,WP_1303,0,Train
1,1,1,WP_1390,0,Train
1,1,1,WP_1741,1,Train
1,1,1,WP_1166,1,Train
1,1,1,WP_0999,1,Train
1,1,1,WP_1610,0,Train
1,1,1,WP_0651,0,Train
1,1,1,WP_0712,1,Train
1,1,1,WP_1280,0,Train
1,1,1,WP_1384,0,Train
1,1,1,WP_1454,1,Train
1,1,1,WP_0395,0,Train
1,1,1,WP_0472,1,Train
1,1,1,WP_0856,0,Train
1,1,1,WP_0348,0,Train
1,1,1,WP_1158,1,Train
1,1,1,WP_0770,0,Train
1,1,1,WP_0306,0,Train
1,1,1,WP_0884,0,Train
1,1,1,WP_0088,0,Train
1,1,1,WP_1122,0,Train
1,1,1,WP_0734,1,Train
1,1,1,WP_0100,0,Train
1,1,1,WP_0031,0,Train
1,1,1,WP_0405,0,Train
1,1,1,WP_1038,0,Train
1,1,1,WP_1371,0,Train
1,1,1,WP_1272,0,Train
1,1,1,WP_0442,1,Train
1,1,1,WP_0958,1,Train
1,1,1,WP_1395,0,Train
1,1,1,WP_0515,0,Validation
1,1,1,WP_1631,0,Validation
1,1,1,WP_1222,1,Validation
1,1,1,WP_0513,0,Validation
1,1,1,WP_0128,0,Validation
1,1,1,WP_1790,0,Validation
1,1,1,WP_0593,0,Validation
1,1,1,WP_1708,1,Validation
1,1,1,WP_0091,0,Validation
1,1,1,WP_0185,1,Validation
1,1,1,WP_1257,1,Validation
1,1,1,WP_1074,0,Validation
1,1,1,WP_0002,0,Validation
1,1,1,WP_0115,0,Validation
1,1,1,WP_1428,1,Validation
1,1,1,WP_0240,1,Validation
1,1,1,WP_1978,1,Validation
1,1,1,WP_0694,1,Validation
1,1,1,WP_1483,1,Validation
1,1,1,WP_0139,0,Validation
1,1,1,WP_0019,0,Validation
1,1,1,WP_1528,0,Validation
1,1,1,WP_1064,0,Validation
1,1,1,WP_0322,0,Validation
1,1,1,WP_1028,0,Validation
1,1,1,WP_0962,1,Validation
1,1,1,WP_0949,1,Validation
1,1,1,WP_1550,0,Validation
1,1,1,WP_1802,0,Validation
1,1,1,WP_0509,0,Validation
1,1,1,WP_1998,1,Validation
1,1,1,WP_1309,0,Validation
1,1,1,WP_1973,1,Validation
1,1,1,WP_0165,1,Validation
1,1,1,WP_1702,1,Validation
1,1,1,WP_0469,1,Validation
1,1,1,WP_1397,0,Validation
1,1,1,WP_1155,0,Validation
1,1,1,WP_1629,0,Validation
1,1,1,WP_0748,1,Validation
1,1,1,WP_1878,0,Validation
1,1,1,WP_0531,0,Validation
1,1,1,WP_0232,1,Validation
1,1,1,WP_1689,1,Validation
1,1,1,WP_1330,0,Validation
1,1,1,WP_1480,1,Validation
1,1,1,WP_1557,0,Validation
1,1,1,WP_0368,0,Validation
1,1,1,WP_1988,1,Validation
1,1,1,WP_0691,1,Validation
1,1,1,WP_0920,1,Validation
1,1,1,WP_1709,1,Validation
1,1,1,WP_1607,0,Validation
1,1,1,WP_0035,0,Validation
1,1,1,WP_0173,1,Validation
1,1,1,WP_0411,1,Validation
1,1,1,WP_1627,0,Validation
1,1,1,WP_1099,0,Validation
1,1,1,WP_0767,0,Validation
1,1,1,WP_1526,0,Validation
1,1,1,WP_0702,1,Validation
1,1,1,WP_1822,0,Validation
1,1,1,WP_0994,1,Validation
1,1,1,WP_0675,1,Validation
1,1,1,WP_0537,0,Validation
1,1,1,WP_1555,0,Validation
1,1,1,WP_0468,1,Validation
1,1,1,WP_1246,1,Validation
1,1,1,WP_1930,1,Validation
1,1,1,WP_0222,1,Validation
1,1,1,WP_0155,1,Validation
1,1,1,WP_1039,0,Validation
1,1,1,WP_1265,0,Validation
1,1,1,WP_0664,0,Validation
1,1,1,WP_0904,0,Validation
1,1,1,WP_1120,0,Validation
1,1,1,WP_1117,0,Validation
1,1,1,WP_1249,1,Validation
1,1,1,WP_1244,1,Validation
1,1,1,WP_0505,1,Validation
1,1,1,WP_1375,0,Validation
1,1,1,WP_0704,1,Validation
1,1,1,WP_2007,1,Validation
1,1,1,WP_1823,0,Validation
1,1,1,WP_0460,1,Validation
1,1,1,WP_0650,0,Validation
1,1,1,WP_1501,1,Validation
1,1,1,WP_1635,0,Validation
1,1,1,WP_1719,1,Validation
1,1,1,WP_0753,1,Validation
1,1,1,WP_1031,0,Validation
1,1,1,WP_1176,1,Validation
1,1,1,WP_1006,1,Validation
1,1,1,WP_1891,0,Validation
1,1,1,WP_0463,1,Validation
1,1,1,WP_0844,0,Validation
1,1,1,WP_1690,1,Validation
1,1,1,WP_1537,0,Validation
1,1,1,WP_1835,0,Validation
1,1,1,WP_0682,1,Validation
1,1,1,WP_0012,0,Validation
1,1,1,WP_1462,1,Validation
1,1,1,WP_0618,0,Validation
1,1,1,WP_0473,1,Validation
1,1,1,WP_0266,0,Validation
1,1,1,WP_0350,0,Validation
1,1,1,WP_1926,1,Validation
1,1,1,WP_0302,0,Validation
1,1,1,WP_1847,0,Validation
1,1,1,WP_1529,0,Validation
1,1,1,WP_1982,1,Validation
1,1,1,WP_0756,1,Validation
1,1,1,WP_0311,0,Validation
1,1,1,WP_0158,1,Validation
1,1,1,WP_0459,1,Validation
1,1,1,WP_1905,0,Validation
1,1,1,WP_0398,0,Validation
1,1,1,WP_0476,1,Validation
1,1,1,WP_0836,0,Validation
1,1,1,WP_1775,0,Validation
1,1,1,WP_0840,0,Validation
1,1,1,WP_0074,0,Validation
1,1,1,WP_0665,0,Validation
1,1,1,WP_1356,0,Validation
1,1,1,WP_0224,1,Validation
1,1,1,WP_1314,0,Validation
1,1,1,WP_1678,1,Validation
1,1,1,WP_1238,1,Validation
1,1,1,WP_0493,1,Validation
1,1,1,WP_1477,1,Validation
1,1,1,WP_1938,1,Validation
1,1,1,WP_0052,0,Validation
1,1,1,WP_0005,0,Validation
1,1,1,WP_1542,0,Validation
1,1,1,WP_0573,0,Validation
1,1,1,WP_0652,0,Validation
1,1,1,WP_0196,1,Validation
1,1,1,WP_1078,0,Validation
1,1,1,WP_1677,1,Validation
1,1,1,WP_0282,0,Validation
1,1,1,WP_0137,0,Validation
1,1,1,WP_1485,1,Validation
1,1,1,WP_0187,1,Validation
1,1,1,WP_1050,0,Validation
1,1,1,WP_0800,0,Validation
1,1,1,WP_0183,1,Validation
1,1,1,WP_0757,1,Validation
1,1,1,WP_0784,0,Validation
1,1,1,WP_1815,0,Validation
1,1,1,WP_0881,0,Validation
1,1,1,WP_0241,1,Validation
1,1,1,WP_1383,0,Validation
1,1,1,WP_1525,0,Validation
1,1,1,WP_1560,0,Validation
1,1,1,WP_1539,0,Validation
1,1,1,WP_0514,0,Validation
1,1,1,WP_1968,1,Validation
1,1,1,WP_1999,1,Validation
1,1,1,WP_0117,0,Validation
1,1,1,WP_0863,0,Validation
1,1,1,WP_0290,0,Validation
1,1,1,WP_0827,0,Validation
1,1,1,WP_0076,0,Validation
1,1,1,WP_0507,0,Validation
1,1,1,WP_1331,0,Validation
1,1,1,WP_0826,0,Validation
1,1,1,WP_1060,0,Validation
1,1,1,WP_0731,1,Validation
1,1,1,WP_0969,1,Validation
1,1,1,WP_1590,0,Validation
1,1,1,WP_0897,0,Validation
1,1,1,WP_0728,1,Validation
1,1,1,WP_0968,1,Validation
1,1,1,WP_0370,0,Validation
1,1,1,WP_1175,1,Validation
1,1,1,WP_1046,0,Validation
1,1,1,WP_1661,1,Validation
1,1,1,WP_1833,0,Validation
1,1,1,WP_0379,0,Validation
1,1,1,WP_1594,0,Validation
1,1,1,WP_0113,0,Validation
1,1,1,WP_1785,0,Validation
1,1,1,WP_0511,0,Validation
1,1,1,WP_1524,0,Validation
1,1,1,WP_0937,1,Validation
1,1,1,WP_1339,0,Validation
1,1,1,WP_0492,1,Validation
1,1,1,WP_1897,0,Validation
1,1,1,WP_1772,0,Validation
1,1,1,WP_1316,0,Validation
1,1,1,WP_0208,1,Validation
1,1,1,WP_0427,1,Validation
1,1,1,WP_1233,1,Validation
1,1,1,WP_0272,0,Validation
1,1,1,WP_1283,0,Validation
1,1,1,WP_0081,0,Validation
1,1,1,WP_1061,0,Validation
1,1,1,WP_0219,1,Validation
1,1,1,WP_1589,0,Validation
1,1,1,WP_1216,1,Validation
1,1,1,WP_1372,0,Validation
1,1,1,WP_0758,1,Validation
1,1,1,WP_1364,0,Validation
1,1,1,WP_1754,1,Validation
1,1,1,WP_1724,1,Validation
1,1,1,WP_1902,0,Validation
1,1,1,WP_0817,0,Validation
1,1,1,WP_1503,1,Validation
1,1,1,WP_1305,0,Validation
1,1,1,WP_0245,1,Validation
1,1,1,WP_0104,0,Validation
1,1,1,WP_0991,1,Validation
1,1,1,WP_0928,1,Validation
1,1,1,WP_1547,0,Validation
1,1,1,WP_1630,0,Validation
1,1,1,WP_0147,0,Validation
1,1,1,WP_0965,1,Validation
1,1,1,WP_1133,0,Validation
1,1,1,WP_0777,0,Validation
1,1,1,WP_1591,0,Validation
1,1,1,WP_1698,1,Validation
1,1,1,WP_0714,1,Validation
1,1,1,WP_1476,1,Validation
1,1,1,WP_1854,0,Validation
1,1,1,WP_0619,0,Validation
1,1,1,WP_0942,1,Validation
1,1,1,WP_1455,1,Validation
1,1,1,WP_1470,1,Validation
1,1,1,WP_0226,1,Validation
1,1,1,WP_0681,1,Validation
1,1,1,WP_0409,1,Validation
1,1,1,WP_0644,0,Validation
1,1,1,WP_1317,0,Validation
1,1,1,WP_0082,0,Validation
1,1,1,WP_0068,0,Validation
1,1,1,WP_1764,0,Validation
1,1,1,WP_0820,0,Validation
1,1,1,WP_1893,0,Validation
1,1,1,WP_0922,1,Validation
1,1,1,WP_0049,0,Validation
1,1,1,WP_1915,1,Validation
1,1,1,WP_0622,0,Validation
1,1,1,WP_1695,1,Validation
1,1,1,WP_1768,0,Validation
1,1,1,WP_0309,0,Validation
1,1,1,WP_1498,1,Validation
1,1,1,WP_0713,1,Validation
1,1,1,WP_0085,0,Validation
1,1,1,WP_0195,1,Validation
1,1,1,WP_0730,1,Validation
1,1,1,WP_0051,0,Validation
1,1,1,WP_0200,1,Validation
1,1,1,WP_1907,0,Validation
1,1,1,WP_0833,0,Validation
1,1,1,WP_1345,0,Validation
1,1,1,WP_0426,1,Validation
1,1,1,WP_1042,0,Validation
1,1,1,WP_0140,0,Validation
1,1,1,WP_1682,1,Validation
1,1,1,WP_0024,0,Validation
1,1,1,WP_1696,1,Validation
1,1,1,WP_1512,1,Validation
1,1,1,WP_0706,1,Validation
1,1,1,WP_1618,0,Validation
1,1,1,WP_0830,0,Validation
1,1,1,WP_1392,0,Validation
1,1,1,WP_0945,1,Validation
1,1,1,WP_1572,0,Validation
1,1,1,WP_0084,0,Validation
1,1,1,WP_1758,1,Validation
1,1,1,WP_0709,1,Validation
1,1,1,WP_0048,0,Validation
1,1,1,WP_0236,1,Validation
1,1,1,WP_0526,0,Validation
1,1,1,WP_1348,0,Validation
1,1,1,WP_0065,0,Validation
1,1,1,WP_1767,0,Validation
1,1,1,WP_0911,1,Validation
1,1,1,WP_1018,0,Validation
1,1,1,WP_0449,1,Validation
1,1,1,WP_1472,1,Validation
1,1,1,WP_1814,0,Validation
1,1,1,WP_1004,1,Validation
1,1,1,WP_0063,0,Validation
1,1,1,WP_1753,1,Validation
1,1,1,WP_1652,0,Validation
1,1,1,WP_0543,0,Validation
1,1,1,WP_1144,0,Validation
1,1,1,WP_0914,1,Validation
1,1,1,WP_1863,0,Validation
1,1,1,WP_0083,0,Validation
1,1,1,WP_0381,0,Validation
1,1,1,WP_0759,1,Validation
1,1,1,WP_0443,1,Validation
1,1,1,WP_0574,0,Validation
1,1,1,WP_0555,0,Validation
1,1,1,WP_1068,0,Validation
1,1,1,WP_0390,0,Validation
1,1,1,WP_1025,0,Validation
1,1,1,WP_1664,1,Validation
1,1,1,WP_1141,0,Validation
1,1,1,WP_0808,0,Validation
1,1,1,WP_0176,1,Validation
1,1,1,WP_0859,0,Validation
1,1,1,WP_0647,0,Validation
1,1,1,WP_1611,0,Validation
1,1,1,WP_1351,0,Validation
1,1,1,WP_0016,0,Validation
1,1,1,WP_0294,0,Validation
1,1,1,WP_1577,0,Validation
1,1,1,WP_1254,1,Validation
1,1,1,WP_0522,0,Validation
1,1,1,WP_1649,0,Validation
1,1,1,WP_0604,0,Validation
1,1,1,WP_1917,1,Validation
1,1,1,WP_0054,0,Validation
1,1,1,WP_0887,0,Validation
1,1,1,WP_1393,0,Validation
1,1,1,WP_1648,0,Validation
1,1,1,WP_1401,0,Validation
1,1,1,WP_1641,0,Validation
1,1,1,WP_1017,0,Validation
2,1,2,WP_0515,0,Train
2,1,2,WP_1593,0,Train
2,1,2,WP_1631,0,Train
2,1,2,WP_1651,0,Train
2,1,2,WP_1081,0,Train
2,1,2,WP_1222,1,Train
2,1,2,WP_0513,0,Train
2,1,2,WP_1748,1,Train
2,1,2,WP_0594,0,Train
2,1,2,WP_1410,1,Train
2,1,2,WP_0128,0,Train
2,1,2,WP_1489,1,Train
2,1,2,WP_0626,0,Train
2,1,2,WP_1325,0,Train
